payload,label,source
modo=insertar&precio=3089&B1=%7C,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=8F9B3BADBED91F7ED095FB3238BAD85D Connection: close",cmdi,csic_2010
errorMsg=Credenciales+incorrectas%7C,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/anadir.jsp?id=3%7C&nombre=Vino+Rioja&precio=85&cantidad=4&B1=A%F1adir+al+carrito HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=FAE810605EC5AC2370E074D6AF8D4B61 Connection: close",cmdi,csic_2010
id=3%7C&nombre=Vino+Rioja&precio=85&cantidad=4&B1=A%F1adir+al+carrito,cmdi,csic_2010
"GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=%7C&password=40fi6eres5a&nombre=Salustiano&apellidos=Elguezabal+Brot%F3&email=magarill%40beljos.gi&dni=51095089Z&direccion=Zurbaran%2C+54%2C+&ciudad=F%E9rez&cp=10613&provincia=Salamanca&ntc=8908099424894248&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=6D9726EC6E14926374935B0BE1B2B2A3 Connection: close",cmdi,csic_2010
modo=registro&login=%7C&password=40fi6eres5a&nombre=Salustiano&apellidos=Elguezabal+Brot%F3&email=magarill%40beljos.gi&dni=51095089Z&direccion=Zurbaran%2C+54%2C+&ciudad=F%E9rez&cp=10613&provincia=Salamanca&ntc=8908099424894248&B1=Registrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=%7C&cantidad=32&B1=A%F1adir+al+carrito HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=0F1BB1C7450656B8FD932BE9A72AB6D3 Connection: close",cmdi,csic_2010
id=3&nombre=Vino+Rioja&precio=%7C&cantidad=32&B1=A%F1adir+al+carrito,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=07BE95FBEF1CDFC228800B857D5CA1AB Connection: close",cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=88FA4FFBBE9851026DE5F50BD4B820D6 Connection: close",cmdi,csic_2010
errorMsg=%7C,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=%7C&login=denna&password=89S0R56Gl8&nombre=Reynard&apellidos=H%E9rard&email=bardy%40busquedadeempleo.mw&dni=18720571C&direccion=Ordo%F1ez+31%2C+4%3FG&ciudad=Vinuesa&cp=50584&provincia=Zaragoza&ntc=0820484159407817&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=016650597F4AFFDCB798ABD9D0521963 Connection: close",cmdi,csic_2010
modo=%7C&login=denna&password=89S0R56Gl8&nombre=Reynard&apellidos=H%E9rard&email=bardy%40busquedadeempleo.mw&dni=18720571C&direccion=Ordo%F1ez+31%2C+4%3FG&ciudad=Vinuesa&cp=50584&provincia=Zaragoza&ntc=0820484159407817&B1=Registrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=C13F75E21FEC1809BAB64DB6000D2438 Connection: close",cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2948%7C&B1=Confirmar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=70BEBBE95787D8B5164C7B0249EBFE9A Connection: close",cmdi,csic_2010
modo=insertar&precio=2948%7C&B1=Confirmar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar%7C&precio=7044&B1=Pasar+por+caja HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=1E01115ECF6C72979D55E5E50A4D602C Connection: close",cmdi,csic_2010
modo=insertar%7C&precio=7044&B1=Pasar+por+caja,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=hantak&password=t82925r&nombre=Lihue&apellidos=Coev+Carles&email=holzschuh7%40superlinks.ga&dni=60956471P&direccion=Fuenterrabia+130+2F&ciudad=Palacios+de+Sanabria&cp=48498&provincia=Barcelona&ntc=6136393758401812&B1=Registrar%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=2857DD8B3D6CB538CBCB915A572B7F87 Connection: close",cmdi,csic_2010
modo=registro&login=hantak&password=t82925r&nombre=Lihue&apellidos=Coev+Carles&email=holzschuh7%40superlinks.ga&dni=60956471P&direccion=Fuenterrabia+130+2F&ciudad=Palacios+de+Sanabria&cp=48498&provincia=Barcelona&ntc=6136393758401812&B1=Registrar%7C,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=hanneke&pwd=dESHILadIZ&remember=%7C&B1=Entrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=9818DEAEF0D1135429048D0563F4E2DA Connection: close",cmdi,csic_2010
modo=entrar&login=hanneke&pwd=dESHILadIZ&remember=%7C&B1=Entrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=844090AEFFED311767DE4A7585F205F3 Connection: close",cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=23B9092784264674128D1BAE1739E44B Connection: close",cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ingeberg&password=sahumador&nombre=Silveria&apellidos=Giglio+Beitia&email=malik%40clubdeviaje.so&dni=90164620C%7C&direccion=Calle+Agustin+Parejo+S%2FN+&ciudad=Tierzo&cp=45214&provincia=Cuenca&ntc=1661352474337104&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=F2A47D88A344422A10B430BDED350217 Connection: close",cmdi,csic_2010
modo=registro&login=ingeberg&password=sahumador&nombre=Silveria&apellidos=Giglio+Beitia&email=malik%40clubdeviaje.so&dni=90164620C%7C&direccion=Calle+Agustin+Parejo+S%2FN+&ciudad=Tierzo&cp=45214&provincia=Cuenca&ntc=1661352474337104&B1=Registrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=FA1AFD7FDF3D4A18FC7F044B559B54BC Connection: close",cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=%7C&login=donak&pwd=9rupa&remember=on&B1=Entrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=DDCF501806F7035518A3CA126B25C0BF Connection: close",cmdi,csic_2010
modo=%7C&login=donak&pwd=9rupa&remember=on&B1=Entrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=%7C&pwd=cAPRIFOli%C1CeA&remember=on&B1=Entrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=90F8505E54C32DF67B4B6F8D04DDE532 Connection: close",cmdi,csic_2010
modo=entrar&login=%7C&pwd=cAPRIFOli%C1CeA&remember=on&B1=Entrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro%7C&login=jakabffy&password=33aRr179&nombre=VahidReza&apellidos=Curell+Lagares&email=moura%40chicasdiabolo.iq&dni=75130756Z&direccion=Urbanizacion+Montesion%2C+3+&ciudad=Molinaseca&cp=45180&provincia=Teruel&ntc=2571648203429012&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=41521A9002E8E9C224A6CB11B8A5C7C7 Connection: close",cmdi,csic_2010
modo=registro%7C&login=jakabffy&password=33aRr179&nombre=VahidReza&apellidos=Curell+Lagares&email=moura%40chicasdiabolo.iq&dni=75130756Z&direccion=Urbanizacion+Montesion%2C+3+&ciudad=Molinaseca&cp=45180&provincia=Teruel&ntc=2571648203429012&B1=Registrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2=%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=C231CAF05EF8EDE921044A3E1DC2E51B Connection: close",cmdi,csic_2010
B2=%7C,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2=%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=BFC66AB55FD698C2D3E979C009727A9C Connection: close",cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=banerjee&pwd=i1ic-%EDneo%7C&remember=on&B1=Entrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=1F6967268E8236FB5C701954DCF3BCD5 Connection: close",cmdi,csic_2010
modo=entrar&login=banerjee&pwd=i1ic-%EDneo%7C&remember=on&B1=Entrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=65CA0DCB86F64766A9FAE4EB067E7724 Connection: close",cmdi,csic_2010
id=2%7C,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=397A49BBD7B627DB2E19524B5E2C4751 Connection: close",cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bartz&password=impunida&nombre=Eliberto&apellidos=Ba%F1os+Peleij%E0&email=%7C&dni=88597573D&direccion=Calle+Albacete%2C+83+&ciudad=Nevada&cp=28794&provincia=Ourense&ntc=4823016932298784&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=30657FCFB0D0070E620274CD05FBF957 Connection: close",cmdi,csic_2010
modo=registro&login=bartz&password=impunida&nombre=Eliberto&apellidos=Ba%F1os+Peleij%E0&email=%7C&dni=88597573D&direccion=Calle+Albacete%2C+83+&ciudad=Nevada&cp=28794&provincia=Ourense&ntc=4823016932298784&B1=Registrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=manou&password=desa32e1ito83&nombre=Gyana&apellidos=%7C&email=mckinnon_bondi%40mytanga.pm&dni=40316256Q&direccion=Alta+De+San+Mateo%2C+71+&ciudad=Maj%E1n&cp=12230&provincia=Cuenca&ntc=3974578373052924&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=D8EBBE83A17D0B84AF17C82CBBEF8730 Connection: close",cmdi,csic_2010
modo=registro&login=manou&password=desa32e1ito83&nombre=Gyana&apellidos=%7C&email=mckinnon_bondi%40mytanga.pm&dni=40316256Q&direccion=Alta+De+San+Mateo%2C+71+&ciudad=Maj%E1n&cp=12230&provincia=Cuenca&ntc=3974578373052924&B1=Registrar,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8137&B1=Pasar+por+caja%7C HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=9F0CBCF3620A66E100D5E62DFFA0E9DD Connection: close",cmdi,csic_2010
modo=insertar&precio=8137&B1=Pasar+por+caja%7C,cmdi,csic_2010
"GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=stockwel&pwd=carteo&remember=%7C&B1=Entrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=53DE0D36E8DB6DF060A480D6431F3EEE Connection: close",cmdi,csic_2010
modo=entrar&login=stockwel&pwd=carteo&remember=%7C&B1=Entrar,cmdi,csic_2010
